created_at,transaction_id,store_id,user_id,original_amount,final_amount
2024-01-19 12:06:29,8b2ead50-cd22-4c06-8b4c-f18e7e5b58e6,8,,75.0,75.0
2024-01-19 12:12:04,e99b1d4f-7515-420d-884c-06e569e5ce28,2,,75.0,75.0
2024-01-19 12:14:20,13600a7a-c32e-46fb-9072-10854a475cdd,10,,75.0,75.0
2024-01-19 12:15:00,95d7778b-59ed-48d5-9b59-be1578c73e00,10,,81.0,81.0
2024-01-19 12:16:54,939e615a-915d-45fc-b031-148f72bea64f,7,,76.0,76.0
2024-01-19 12:18:50,a3d2d205-d96c-4c65-b983-b9900e04db14,4,,76.5,76.5
2024-01-19 12:19:40,fda32022-015f-461a-bed6-fc2bb790db4a,4,,78.0,78.0
2024-01-19 12:20:14,5884884b-5897-44ed-8f92-445465f0e5c4,6,,75.0,75.0
2024-01-19 12:20:24,1cdeaa2b-c3f4-426a-bdfd-63386e234548,7,,76.0,76.0
2024-01-19 12:21:53,63bb4bc7-810d-47dd-81a6-62ae5c482aa1,1,,81.0,81.0
2024-01-19 12:22:50,44aff31c-c240-4338-bfce-e08237743f06,4,,77.0,77.0
2024-01-19 12:22:59,61c85d27-a68f-4bf0-9d22-844be8110783,5,,87.0,87.0
2024-01-19 12:23:40,ca172d6f-be53-4341-b809-8ad211236dd4,9,23414,81.0,81.0
2024-01-19 12:26:38,21a9bdcd-79fb-4429-8ccf-194dea2b1081,4,,77.0,77.0
2024-01-19 12:29:29,150ef55e-0277-4dae-a68b-3cc76c9d179e,8,,75.0,75.0
2024-01-19 12:35:08,0cfc61d7-69d9-4788-8b46-d64482fdba8f,2,,79.5,79.5
2024-01-19 12:35:27,2246aa5d-505e-443b-80f4-3b0b6b21e36b,10,,75.0,75.0
2024-01-19 12:36:10,3b624b5f-0df4-4c68-aa79-05e1a47a62af,6,,75.0,75.0
2024-01-19 12:39:25,2bf602ea-cd0a-4e56-99f4-3acad3f1dce5,6,23433,76.5,76.5
2024-01-19 12:40:39,1db2c2ed-24c9-4412-afef-6c766d6ed71b,7,,78.5,78.5
2024-01-19 12:41:24,116524e1-e648-47b6-95ac-1730d395e1cc,4,,75.0,75.0
2024-01-19 12:41:57,05c7dd74-22bb-4537-ae39-47ebf2c82272,10,,75.0,75.0
2024-01-19 12:42:16,bccaa768-f693-4f12-bc72-a9a7d7d3c645,1,,75.0,75.0
2024-01-19 12:42:33,a181cdb4-1bd2-494b-8671-0eb0fa5b7953,2,,75.0,75.0
2024-01-19 12:43:41,14064c0b-17f7-4a34-aaed-7ab524de9813,2,,78.0,78.0
2024-01-19 12:44:39,d13bbbe0-b139-4802-9c48-6f1a1d000d47,6,,75.0,75.0
2024-01-19 12:46:08,952f4594-3cf0-463f-a897-45faaae53281,3,10284,78.0,78.0
2024-01-19 12:47:30,f338df73-a663-45c2-90b3-e5f4bac196e6,6,,80.0,80.0
2024-01-19 12:48:39,9054b96e-02f5-42aa-b647-39a03a2a74df,5,,76.5,76.5
2024-01-19 12:49:35,ee198dda-6ad2-400f-8987-1d499c6ea2ef,4,,76.5,76.5
2024-01-19 12:54:00,9b05627e-581c-4110-bf8b-6be729986143,3,,76.5,76.5
2024-01-19 13:00:51,c62f2218-3ec9-480d-9b6a-9a1a28bce225,1,,75.0,75.0
2024-01-19 13:00:55,1c86a239-a4c9-4abc-b21c-cb38f2ecdf11,9,,87.0,87.0
2024-01-19 13:01:48,64a95f24-9711-4299-9fde-49fa4f2f3668,4,,77.0,77.0
2024-01-19 13:03:47,46f6eb3e-ddee-4a34-a413-4354d204dc7a,4,,75.0,75.0
2024-01-19 13:04:38,3adaf61f-eb0b-49a1-b937-d14211366a62,5,,82.5,82.5
2024-01-19 13:06:25,395c6558-8bec-4c5a-bedd-29531fa9c789,9,,76.5,76.5
2024-01-19 13:06:41,202b2c5b-a062-45de-9424-f83916cd89dc,9,,76.0,76.0
2024-01-19 13:06:47,244884fd-a336-4cf1-bc49-a2c06060b5f4,1,,76.0,76.0
2024-01-19 13:08:18,01622199-e42a-4754-8ac3-ac0a950ab2a3,10,,77.0,77.0
2024-01-19 13:09:19,d32aca1e-bf3f-49ab-9bf2-f1c53803e92b,7,,78.0,78.0
2024-01-19 13:13:14,4cbfb605-6f1f-4e3d-b734-bc91cf937971,2,,88.5,88.5
2024-01-19 13:16:54,811e1c6e-2ce6-421a-9993-41f4b02c4e23,3,,78.5,78.5
2024-01-19 13:17:33,be10fea8-9020-4ec7-bd9a-bd2256f483db,10,,75.0,75.0
2024-01-19 13:17:56,1f50eb3f-92ce-4a81-acfe-ab716b4e4c1e,2,,84.0,84.0
2024-01-19 13:19:05,1ab64d52-ab7e-4472-a66a-55bfa19fd123,3,,76.5,76.5
2024-01-19 13:20:10,e4f60094-966e-439c-81c0-00f3a7d2d70c,2,,75.0,75.0
2024-01-19 13:20:17,bcc7f666-171c-4854-9324-221482444c4b,10,,76.5,76.5
2024-01-19 13:26:34,c968a7fc-f3da-4bfb-98fe-be9f32ab5061,2,,76.0,76.0
2024-01-19 13:27:36,267cedc0-4436-4fa2-8410-5499228e7d81,9,,78.0,78.0
2024-01-19 13:28:46,76989946-ea2a-461a-a3fd-1160abe940c7,1,,75.0,75.0
2024-01-19 13:31:37,4b1bbd9a-6f75-48f9-9bce-ef2e057447ba,7,,77.5,77.5
2024-01-19 13:33:58,57ebf944-19e2-481b-8ce5-e00a3035391e,10,,84.0,84.0
2024-01-19 13:34:49,294daebf-db2f-4d53-bc7b-a7005a87a04a,8,,78.0,78.0
2024-01-19 13:34:50,aa148c94-84eb-4830-a947-b8a940d25abd,5,,75.0,75.0
2024-01-19 13:35:29,be99051e-2dbe-467b-ad04-59035a548aa8,7,12682,78.0,78.0
2024-01-19 13:36:27,3cf5630f-6d97-4d13-b1b3-b22814f40660,9,,81.0,81.0
2024-01-19 13:38:05,fb122a1c-f07a-408a-9b04-c493ba001bbb,8,,75.0,75.0
2024-01-19 13:39:10,29e68363-04dd-4d7a-a7f4-c4efaea73532,8,,79.5,79.5
2024-01-19 13:43:20,7c40c8a3-07f0-4c4d-b811-757770ca0b01,1,,84.0,84.0
2024-01-19 13:45:52,b7412f40-c7ed-4655-a97f-2bc67d06dbf3,1,,81.0,81.0
2024-01-19 13:47:29,f8a2b78f-fb23-47d5-9562-aa0b08ad53a1,7,,75.5,75.5
2024-01-19 13:53:45,fba404e0-62cd-41c0-ab5a-1706e73964be,9,,75.0,75.0
2024-01-19 13:55:52,149b4af0-ce84-47b5-908b-e92952299656,2,,79.5,79.5
2024-01-19 13:56:30,70bcb6d5-177c-4938-ace5-571ffdb08cdc,2,,81.0,81.0
2024-01-19 13:57:44,cfad8561-787c-4133-86c6-aa84435e3c76,10,,81.0,81.0
2024-01-19 13:58:16,a03acedd-b06f-4f05-9a15-1a53a44883f1,8,,75.0,75.0
2024-01-19 13:58:17,f2b1aba6-37c8-46ca-99af-3f3793849ac3,2,,76.0,76.0
2024-01-19 14:04:18,2bccebb5-16f6-42e4-a414-9609114ca1f1,8,,76.5,76.5
2024-01-19 14:10:03,61487ebb-f2fe-431c-9b9a-11fbc80f12e4,5,23517,75.0,75.0
2024-01-19 14:11:06,874a1d93-90a5-4691-94ef-21185a26cdd6,3,,79.0,79.0
2024-01-19 14:12:39,cc908ca4-ad14-44c3-8d21-3ebcca577962,4,,75.0,75.0
2024-01-19 14:14:04,b34ffd10-b288-46f4-899d-ad743eb13728,6,,82.5,82.5
2024-01-19 14:15:06,d28ad2c2-8d0c-4dd9-bde8-0d400060ea3d,9,,76.5,76.5
2024-01-19 14:22:36,69da63ca-53f1-43a6-b75f-ba8aeebb2f61,10,,78.0,78.0
2024-01-19 14:22:40,87b6991b-7f6e-460d-939d-1b89533b770a,9,,82.5,82.5
2024-01-19 14:23:49,933e1d71-cd97-405e-bee5-e1ad1c863010,5,,85.5,85.5
2024-01-19 14:24:29,6192d15a-d051-4f22-946d-a2a8e2b81170,9,,82.5,82.5
2024-01-19 14:25:32,27ee5d25-2146-49c8-90f8-ffb84b0c76d5,10,4502,87.0,87.0
2024-01-19 14:25:47,1ee6e953-31f3-489b-9aa4-3c898b730ec6,7,,84.0,84.0
2024-01-19 14:26:42,7b139fe4-c5b6-4150-b614-61e9e84b322b,8,,81.0,81.0
2024-01-19 14:26:49,b354a911-7809-4410-a3f9-0d95748fd73f,3,,82.5,82.5
2024-01-19 14:26:59,dbecd4a3-9384-4fe9-9091-42ed87341912,7,,78.0,78.0
2024-01-19 14:30:27,234b52f2-30d1-4870-9b42-7e85e390de09,4,,75.0,75.0
2024-01-19 14:37:22,eaae6c16-a2a3-4aa6-b694-7da284be0922,2,,84.0,84.0
2024-01-19 14:41:27,3bc257e9-6e65-465b-b60a-bb7f155e4ee6,1,23547,76.0,76.0
2024-01-19 14:43:04,246c6662-f6fe-4eab-a49f-0e98b4f6c65b,3,,81.0,81.0
2024-01-19 14:44:31,f1afdb05-8550-4336-b30e-56c6706e8a5b,3,,82.5,82.5
2024-01-19 14:47:34,0bc01238-9d7d-4711-8a2d-deade30c7bbe,10,,84.0,84.0
2024-01-19 14:48:57,dbc1fe69-a68f-4ca5-ab6a-7418213fdd4a,8,,76.5,76.5
2024-01-19 14:51:36,f43b269e-4253-4427-8238-a4ec0a5cdb3a,6,,76.5,76.5
2024-01-19 14:53:36,2a540f3f-deab-4c7e-8bde-94c20f45589a,5,,81.0,81.0
2024-01-19 14:58:53,775ba387-b511-4df0-bb5c-e0cf52fd9d44,4,,79.0,79.0
2024-01-19 15:05:02,22e55657-beeb-4b13-b5e0-cb8fb8ace75b,6,,76.5,76.5
2024-01-19 15:09:18,53051536-7c6e-42ad-83a6-12ad48deb7df,4,,81.0,81.0
2024-01-19 15:10:45,1ed348c2-3eaa-4584-a282-092f3956c921,7,,76.5,76.5
2024-01-19 15:27:55,e51b05da-3b09-4067-bd32-b6709dc2626a,9,,81.0,81.0
2024-01-19 15:28:00,d5d9f315-36df-45d6-b177-fc79f995b1b9,8,,81.0,81.0
2024-01-19 15:37:57,5eb63ec2-321a-4245-b2c0-ad39b0235524,4,10955,78.0,78.0
2024-01-19 15:47:47,a4b3d202-7358-4254-af38-967450ed13b2,6,,76.5,76.5
2024-01-19 15:51:07,40b6b677-7b96-4cbc-ac8f-ee24f70c5cc3,7,,77.0,77.0
2024-01-19 15:52:37,a4c3713a-fe88-479f-8ef1-49fce3d573b6,7,9110,81.0,81.0
2024-01-19 15:55:17,3998e620-5eee-49a1-b437-fd785ed8a404,1,,77.0,77.0
2024-01-19 15:56:42,93b3961e-912e-421c-a666-86c61825edb7,3,,81.0,81.0
2024-01-19 15:57:31,e8113f11-487c-4149-8db3-ffc79be7bea3,5,,75.0,75.0
2024-01-19 16:28:31,0e7d76d6-44e8-43df-a496-ce6abb4a6969,3,,82.5,82.5
2024-01-19 16:31:19,187c7c28-d1c4-488b-a919-0e11f04622b7,8,,85.5,85.5
2024-01-19 16:43:47,f624efa6-fca1-40aa-b6ee-1ffbc5e39641,10,,77.0,77.0
2024-01-19 16:49:15,edee7ca3-9ec8-4358-98d9-5dfdb91bc1e0,7,,79.5,79.5
2024-01-19 17:18:45,77a38fe5-b1be-4d8e-b44d-e17ffd1f212e,8,,75.0,75.0
2024-01-19 17:24:00,c47ff9b6-5580-4fd8-8cc6-5c80d4c685ba,1,,75.0,75.0
2024-01-19 17:38:19,b8f21db4-8495-4c39-ac19-4aa4383b3445,6,,79.5,79.5
2024-01-19 18:57:52,e60f834e-3fa0-4c10-9e28-7e2ee05adb1b,10,,81.0,81.0
2024-01-19 19:28:08,b8f67016-2f14-4b70-bf4c-1bc634dc8a6a,8,23620,75.0,75.0
2024-01-20 07:01:50,a455c02a-f521-4632-ba99-4b90263a263c,2,,78.0,78.0
2024-01-20 07:22:22,1f1bbb5f-99df-4b0b-9f97-acbaeb364d05,5,,78.0,78.0
2024-01-20 07:58:31,b3bc90db-fd5f-49d7-ac06-c8c1c95bce3b,1,,75.0,75.0
2024-01-20 08:23:30,fef00100-7bd7-4c4f-a803-67c99552ef23,7,,75.5,75.5
2024-01-20 08:32:11,3de7f851-0448-491c-b2b5-076c2513308e,1,,78.5,78.5
2024-01-20 08:44:40,ebe08ffd-779f-4489-b117-185615760b54,1,,80.0,80.0
2024-01-20 08:49:49,9f8c058d-518c-4ab8-a169-a86311bf973d,10,,81.0,81.0
2024-01-20 08:54:18,cdddae9b-f696-4013-8825-3467c58d1f95,1,,79.5,79.5
2024-01-20 09:02:45,b2c69588-1f6c-49a8-84cb-30c5b7a6674e,4,,82.5,82.5
2024-01-20 09:07:38,68895e6e-5d10-418c-ba37-0b96a52c677f,6,,75.0,75.0
2024-01-20 09:10:22,98a995ef-cb73-407b-9305-057037e587c6,3,,76.5,76.5
2024-01-20 09:11:17,3ba6fe84-6ce2-42ec-9158-4cbb48d99b73,9,,75.5,75.5
2024-01-20 09:16:56,07b1160a-43fa-4141-93eb-559a1aa0f94c,5,,84.0,84.0
2024-01-20 09:19:31,fc0d7bfb-906c-4ad5-ac34-074f52fab618,8,,78.0,78.0
2024-01-20 09:26:30,8f3008d9-1381-42e9-af28-28297406e3b1,7,,77.0,77.0
2024-01-20 09:29:45,91ff4c06-0e8d-4280-9cc4-e79b5c1815e0,3,,87.0,87.0
2024-01-20 09:38:41,a23f2b76-d79c-4d13-bc34-68fb4ecfe3fc,1,,78.0,78.0
2024-01-20 09:42:27,09bccb16-c33e-4a52-9f76-3f4fd056b5b1,2,14583,78.0,78.0
2024-01-20 09:42:33,952a3dd4-7d97-4cd7-9825-a3df54d74934,1,,87.0,87.0
2024-01-20 09:45:30,4f93b672-3a84-4ea8-8164-8708c7e9cc6c,9,,78.0,78.0
2024-01-20 09:46:54,f2919619-47c8-4362-a1eb-0c2a6fd4e8b7,3,,78.0,78.0
2024-01-20 09:47:17,20794db0-a8c2-4592-aebe-e5f76ba1c470,5,,85.5,85.5
2024-01-20 09:51:30,b1a1d4cf-700a-4131-a97a-5a875e143c13,9,,87.0,87.0
2024-01-20 09:52:51,11c80ef4-4c3e-499f-b8c1-55b4acfe14e7,10,,82.5,82.5
2024-01-20 09:53:56,37a681a7-af3c-4a70-9eed-87a560bf584d,4,,78.0,78.0
2024-01-20 10:04:01,ee9dbdda-428b-4fe2-8b22-a3ce4dc54026,5,,87.0,87.0
2024-01-20 10:05:16,b45c6b96-509c-4be2-b65a-a18fea0189aa,4,23667,76.5,76.5
2024-01-20 10:05:49,5a5e2674-ae6d-46c6-8931-c306a5bdbdb7,6,,75.0,75.0
2024-01-20 10:13:42,83c899a6-4f34-4c9b-bb21-7a2a9494311d,8,,79.5,79.5
2024-01-20 10:15:11,acfb8375-dea6-45dc-9fbb-6972be2adf25,5,,82.5,82.5
2024-01-20 10:17:59,25f23278-d757-4dc9-9be4-574e17a08b06,5,,75.0,75.0
2024-01-20 10:19:42,12a6411b-98f4-4f69-b1e6-a2ef606c0052,2,,75.0,75.0
2024-01-20 10:20:23,a51cd0ff-2664-4d26-93f6-d1f05dc667b0,2,,87.0,87.0
2024-01-20 10:24:21,014387db-09d7-4cdf-a526-91d5a952ba12,9,,78.5,78.5
2024-01-20 10:24:42,0d13b758-296a-4e0b-a364-d7df3f90155c,7,,75.0,75.0
2024-01-20 10:30:30,2a6c1fd1-7ca7-415e-8906-4c2cc156a549,2,,75.0,75.0
2024-01-20 10:30:50,dfc54f33-a857-4537-b9be-005d4dde4e6b,8,,75.0,75.0
2024-01-20 10:32:10,5381eaf8-df8b-4aa1-bcd1-f376f5a1624f,6,,82.5,82.5
2024-01-20 10:32:22,073ef025-6343-49f4-97e9-37b1f6991ae9,6,,79.5,79.5
2024-01-20 10:32:52,3a6cbb0f-d24a-4996-a96d-49e90e7f732e,7,,75.0,75.0
2024-01-20 10:34:48,6f5a70f8-6dc3-4b91-a014-71d65a93c687,10,,79.5,79.5
2024-01-20 10:45:52,e32852ad-9b6c-45e3-9300-dd5619183f21,6,22224,75.0,75.0
2024-01-20 10:48:22,94326205-c527-4a54-8bd3-9ad3a347e29c,4,,75.0,75.0
2024-01-20 10:49:46,2a390cf7-7a33-4517-9da7-e9f1684207ce,5,,79.5,79.5
2024-01-20 10:53:48,9422f242-b653-43b2-84d9-b2fc1e426db7,5,,76.5,76.5
2024-01-20 10:55:18,edf6eaaf-7221-490b-84dc-4e55bf94f907,9,,75.5,75.5
2024-01-20 10:56:58,ef37e9aa-7ae1-4f3b-945f-abd3df55d60b,9,,78.0,78.0
2024-01-20 11:00:21,2c2eeaf0-c176-43b7-a269-76d5afb0e013,2,,75.5,75.5
2024-01-20 11:03:35,62704e4b-6899-4ca9-847d-001f359bf76c,4,,76.5,76.5
2024-01-20 11:03:55,0d2ea674-19da-4631-9be0-e46868988c5a,10,,79.5,79.5
2024-01-20 11:05:04,caecc9fd-6ab1-4698-bf26-1f32d7bade23,2,,76.5,76.5
2024-01-20 11:08:30,7c8ccf72-a3a8-485f-b1d0-cfe18618c8a2,9,,82.5,82.5
2024-01-20 11:09:11,6e5bb5ca-5a45-4c2f-ab74-a511a9cb0122,5,,75.0,75.0
2024-01-20 11:09:50,6007a674-2f67-4a5e-ab2a-1779bbbdefd2,4,,85.5,85.5
2024-01-20 11:11:13,a3378c14-3a44-45a8-91c7-2b5a1438b44e,5,,81.0,81.0
2024-01-20 11:13:40,74b108d0-ffe9-4e6c-81fe-f823d718a377,1,,87.0,87.0
2024-01-20 11:13:45,6bb85891-f423-48aa-89ab-bc1ccb8f4e60,1,,78.0,78.0
2024-01-20 11:17:41,dfedb2bf-13f2-430d-9cc0-188778226317,10,,76.0,76.0
2024-01-20 11:17:51,846ef7df-d43d-40f9-b91a-db29a99be58d,3,,84.0,84.0
2024-01-20 11:18:29,400d394a-90b7-4700-b259-8042640869f1,3,,78.0,78.0
2024-01-20 11:19:08,bbfaa5d5-e152-4d3c-bd13-469330618620,10,,76.0,76.0
2024-01-20 11:21:42,3567e363-f135-4d8f-aae7-2db86a250148,7,,75.0,75.0
2024-01-20 11:26:35,9ba2f0ef-bb81-4cd0-b76a-ee22369e6b5f,9,,84.0,84.0
2024-01-20 11:27:35,d795fea8-1182-4350-829f-57cd4dc8950e,6,,81.0,81.0
2024-01-20 11:29:14,413f9926-35a5-4016-8e65-3e8528e781ee,1,,82.5,82.5
2024-01-20 11:33:32,e83cc649-d3cd-449e-95db-701b86688a3e,1,,82.5,82.5
2024-01-20 11:34:07,caf65cab-f76a-4d05-9f38-5ad2d63b49f3,7,14235,75.0,75.0
2024-01-20 11:34:20,4c396832-1001-4ef1-887f-0f6fdaec5bc6,3,,75.0,75.0
2024-01-20 11:34:47,adb58727-3678-4bbb-9cb9-4ae64d23875f,3,,75.0,75.0
2024-01-20 11:37:27,708d5568-4885-4c6b-9530-4d5c946ba6fc,1,,77.0,77.0
2024-01-20 11:40:27,335a9b7a-aa1a-47d8-8dab-6c29f5345511,9,,75.0,75.0
2024-01-20 11:40:56,9f06dc02-c4bd-47f8-80ef-804726d75aeb,10,,76.0,76.0
2024-01-20 11:42:56,7ee56a02-cedf-4c6a-b9e2-7f7c54d48b8a,8,,81.0,81.0
2024-01-20 11:46:09,f86eaa9e-5e2c-443a-b410-5d268c2192e1,7,,75.0,75.0
2024-01-20 11:47:53,366d7372-f2ef-4f91-85ba-8c970de366cf,8,18646,76.5,76.5
2024-01-20 11:48:04,58df84a3-f489-4fc8-9b9e-d270e808fd79,8,,81.0,81.0
2024-01-20 11:49:47,4968a2ab-9036-464b-8308-e94c62b483ba,8,,76.5,76.5
2024-01-20 11:52:47,013d73f0-0de2-48b3-a6cb-6d0bff0d0325,1,,82.5,82.5
2024-01-20 11:52:55,2afdd34e-03dd-4ce9-8a27-d401f429eaf5,2,,78.0,78.0
2024-01-20 11:53:07,9fe0c603-4441-4da9-97be-6a3f2ea72e85,3,,76.5,76.5
2024-01-20 11:54:13,a256bfd5-a1c9-4753-a581-5c4b5fc137c9,4,,76.0,76.0
2024-01-20 11:55:12,9f2f1987-b0af-4a6e-a30f-cc81b074f0e3,9,,81.0,81.0
2024-01-20 11:56:17,92b56f97-09d9-4fd6-8e37-c90fb0c46e56,2,,78.0,78.0
2024-01-20 11:57:05,cbc9d0b7-98f3-4469-bb5d-8cdf85014122,1,,76.0,76.0
2024-01-20 11:59:55,9a7fc0d1-17c4-495b-8459-21cb334b2764,10,23787,79.5,79.5
2024-01-20 12:03:18,65426c66-4eaf-4dbe-aa5e-4a1285ec9682,3,,79.5,79.5
2024-01-20 12:04:30,9eb36e31-56ba-4b7b-a3fb-c4564562296b,1,,76.0,76.0
2024-01-20 12:06:17,2521460c-9194-4b79-9a2c-04eb4b0ae34d,6,,76.0,76.0
2024-01-20 12:07:13,e74aa5f7-4456-4a29-8e7f-d961d2d7e9a9,6,2894,87.0,87.0
2024-01-20 12:08:26,8b945679-792c-46c2-8c1d-4fca705fd202,7,,82.5,82.5
2024-01-20 12:08:44,a6199e6f-2004-4bdc-bfa0-88efadf49819,10,,78.0,78.0
2024-01-20 12:08:57,b77b02db-11d5-424c-84fe-ec6c5739f5f4,10,8035,77.0,77.0
2024-01-20 12:11:43,f2a32e04-d76e-45dd-bd70-58e73e3f0ca5,2,10414,82.5,82.5
2024-01-20 12:16:48,16657c18-d33a-4c12-897d-a820f90277ab,5,,78.5,78.5
2024-01-20 12:16:59,b6da00f7-4036-4081-8d52-1fec5ba19e46,3,,79.5,79.5
2024-01-20 12:17:51,17145e5c-e132-40ba-abf2-e4e76397f9b6,1,,75.0,75.0
2024-01-20 12:18:45,09420bc0-0108-4cad-b504-a450e0721e9c,7,,79.5,79.5
2024-01-20 12:20:49,a6b950ac-44f3-400a-99da-23138914c5e6,5,,87.0,87.0
2024-01-20 12:22:41,aa3c7ca1-f1b4-4e2a-9caa-ab2bfe4828b9,1,,82.5,82.5
2024-01-20 12:26:06,18c5b811-dd47-4174-aa76-a104a78b25dc,6,,81.0,81.0
2024-01-20 12:27:21,5d705154-b064-4e8f-87e8-cb683bec9302,7,,87.0,87.0
2024-01-20 12:30:32,302168cc-3f3f-4723-af95-b10a219d32b2,8,,75.0,75.0
2024-01-20 12:33:33,86565217-dc9c-4e70-9006-aa221096f8ae,5,,81.0,81.0
2024-01-20 12:33:39,f53ffcec-0caf-4617-8200-80d983eae250,5,,75.0,75.0
2024-01-20 12:34:51,5519c487-ee38-42eb-a6ab-92f7a0b035d0,6,,75.0,75.0
2024-01-20 12:35:50,890bfdc4-2442-4e45-be59-100f89ca3e1d,1,,78.0,78.0
2024-01-20 12:38:12,2e8c168c-abc7-474e-a7bf-b9b0d503cc3b,4,12153,87.0,87.0
2024-01-20 12:40:02,e851b905-2b61-4ccf-8ec9-7f1a6e3d53b2,3,,75.0,75.0
2024-01-20 12:40:16,7cb4ebf6-1f7e-47e1-97bc-40db4abedd28,5,,76.5,76.5
2024-01-20 12:43:51,d930c89b-fdb8-4a8d-a96b-14eb56e557c1,1,,87.0,87.0
2024-01-20 12:45:15,837c193c-ecb8-4885-ae21-ba52b7f67c97,4,,75.0,75.0
2024-01-20 12:46:44,5ee4330e-6c95-4d63-b75c-2277afabfd64,6,,85.5,85.5
2024-01-20 12:48:42,f3fb5ff4-6d27-4d48-9267-8e3cf77b5501,10,,77.5,77.5
2024-01-20 12:49:07,f8dd6862-c365-43e9-ab16-86592e2495bc,8,,82.5,82.5
2024-01-20 12:50:24,313d625e-8ef8-46aa-9565-168313e745e4,1,,82.5,82.5
2024-01-20 12:55:20,c2d5bb1b-4b2b-481e-b2be-d22c31559f45,5,,78.0,78.0
2024-01-20 12:55:41,f457d56e-3425-4824-baee-b84472f759c8,4,,81.0,81.0
2024-01-20 12:56:54,749c9af8-8373-48cd-aeee-ad19e810dfb1,10,,81.0,81.0
2024-01-20 12:59:17,4f91ab80-b738-49e5-8c1e-36dc96483f5e,8,,75.0,75.0
2024-01-20 12:59:36,1674a7bf-358f-4925-9438-24478505e3bc,1,,78.0,78.0
2024-01-20 13:01:05,8cdf23c8-8f85-4420-a808-830678459ed2,2,,78.0,78.0
2024-01-20 13:01:06,78508307-9020-475f-b408-23e49059096f,7,,84.0,84.0
2024-01-20 13:06:31,19eee407-79ae-47f4-a8e5-3b3b4df2ccc5,5,,75.0,75.0
2024-01-20 13:06:33,3e065fbf-e5b8-4e6e-a3aa-cfa10faafa28,6,,76.5,76.5
2024-01-20 13:07:38,761fc3d5-9ad9-4a07-b5d5-511174061e3a,10,,78.0,78.0
2024-01-20 13:09:03,6472f046-59d0-463a-9e0d-f242ec8a4f49,4,,76.0,76.0
2024-01-20 13:10:02,ef7db74c-e0e3-4bbb-8266-13118e75bed5,5,,75.0,75.0
2024-01-20 13:10:15,36f45ba3-8aef-4fbb-a43b-c03bf1e414e9,5,,75.0,75.0
2024-01-20 13:10:27,1ad02fb9-9554-490a-97c3-35847ab12dc1,8,,75.0,75.0
2024-01-20 13:12:08,c8d0b683-3dfb-433e-8bf6-d4759193ecd4,1,23337,78.0,78.0
2024-01-20 13:13:09,1e882469-d613-4ab7-843a-add40194c7b5,5,,79.5,79.5
2024-01-20 13:17:09,71754c8d-185b-490b-98b6-aefa3510365b,7,,80.0,80.0
2024-01-20 13:18:28,0947e354-5ef4-47d0-bae7-632b0988072a,4,,76.5,76.5
2024-01-20 13:21:10,c05d73ca-a778-4f5e-abce-3a52891aeae2,3,,78.0,78.0
2024-01-20 13:22:25,61e79f2f-894d-42dc-8c4c-10a9f71d7554,1,,78.0,78.0
2024-01-20 13:22:52,679418c5-8068-4972-b82b-22908f67550d,10,,81.0,81.0
2024-01-20 13:22:54,88103598-31f1-4c9a-a0d1-ec0c10dcecf7,1,,85.5,85.5
2024-01-20 13:24:04,449f83be-5035-4091-9053-f0498bb0955f,2,,78.0,78.0
2024-01-20 13:25:58,8b084068-bdac-43f9-9834-1a7eec8fbedd,2,,77.0,77.0
2024-01-20 13:29:18,d475ff8c-8ad8-4e32-b515-1e22772770f6,8,,76.5,76.5
2024-01-20 13:30:27,0be51548-a0b7-4169-96d7-f2e972a59901,9,,79.5,79.5
2024-01-20 13:35:42,365de319-d636-40f3-a6e8-8a82a808b765,8,,87.0,87.0
2024-01-20 13:36:28,d6c8701a-1b5c-4bdb-a190-01c6ff08c0a5,3,18333,81.0,81.0
2024-01-20 13:37:51,3ae9652a-e5a5-4f81-a09f-27361b27217b,10,,79.5,79.5
2024-01-20 13:39:17,a06d24c4-dc7e-4fa1-9571-0cf7a9e8bbe8,10,,75.0,75.0
2024-01-20 13:40:30,aa990230-9ea8-4dc2-82ba-bfa6c9ee46f8,8,,76.0,76.0
2024-01-20 13:40:52,5b4a5aee-8662-42cb-aa6e-d36a13824b98,5,,88.5,88.5
2024-01-20 13:43:01,192c4e84-6d73-471c-a54d-f88feefb2ea4,2,,75.0,75.0
2024-01-20 13:43:48,ff33c98a-68c2-4503-a3e5-5b220fd69b27,9,,84.0,84.0
2024-01-20 13:47:22,1dc15cde-a7e0-44c5-a1f8-f21fecab8371,4,,75.5,75.5
2024-01-20 13:52:22,53f2514b-5b10-4f79-b9a2-289d551faa96,8,,84.0,84.0
2024-01-20 13:54:33,c4be5a75-a2a6-4377-bf1d-3c159ed29f57,5,12614,84.0,84.0
2024-01-20 13:56:46,a0c446de-3f70-4833-9b39-d01ffbfadc2a,8,23579,81.0,81.0
2024-01-20 13:57:16,cc418f4e-5b72-461b-9dc8-62cdbbb825d1,7,,82.5,82.5
2024-01-20 13:58:53,725ced26-bdd5-498b-b9c0-ff49eaa20464,4,,77.0,77.0
2024-01-20 14:02:57,c3724d35-1e10-47cf-97ab-df31357b12be,7,,81.0,81.0
2024-01-20 14:03:03,88297dbb-9cc0-4517-a3b6-545e1721e5ae,3,,75.0,75.0
